title,link,time,text
"Buy Coal India, target price Rs 245: Religare Broking",https://economictimes.indiatimes.com/markets/stocks/recos/buy-coal-india-target-price-rs-245-religare-broking/articleshow/99573849.cms,"Apr 18, 2023, 09:20 AM IST","Coal India, incorporated in the year 1973, is a Large Cap company (having a market cap of Rs 141496.24 Crore) operating in Mining sector."
"Buy Aditya Birla Capital, target price Rs 184: Religare Broking",https://economictimes.indiatimes.com/markets/stocks/recos/buy-aditya-birla-capital-target-price-rs-184-religare-broking/articleshow/99573732.cms,"Apr 18, 2023, 09:10 AM IST","Aditya Birla Capital, incorporated in the year 2007, is a Large Cap company (having a market cap of Rs 39795.34 Crore) operating in NBFC sector."
"Buy HDFC Bank, target price Rs 1950: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-hdfc-bank-target-price-rs-1950-motilal-oswal-financial-services/articleshow/99552730.cms,"Apr 17, 2023, 01:12 PM IST","The brokerage upholds its earnings projection and estimate HDFCB to deliver a ~19% PAT CAGR over FY23-25, with RoA/RoE of 2.0%/17.7% in FY25."
"Buy Bharti Airtel, target price Rs 950: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-bharti-airtel-target-price-rs-950-motilal-oswal-financial-services/articleshow/99552558.cms,"Apr 17, 2023, 01:06 PM IST","Bharti Airtel, incorporated in the year 1995, is a Large Cap company (having a market cap of Rs 452918.31 Crore) operating in Telecommunications sector."
"Buy Infosys, target price Rs 1520: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-infosys-target-price-rs-1520-motilal-oswal-financial-services/articleshow/99552306.cms,"Apr 17, 2023, 12:56 PM IST","Infosys, incorporated in the year 1981, is a Large Cap company (having a market cap of Rs 518007.32 Crore) operating in IT Software sector."
"Buy HDFC Bank, target price Rs 1920: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-hdfc-bank-target-price-rs-1920-sharekhan-by-bnp-paribas/articleshow/99552095.cms,"Apr 17, 2023, 12:48 PM IST","HDFC Bank, incorporated in the year 1994, is a banking company (having a market cap of Rs 927130.06 Crore)."
"Hold Infosys, target price Rs 1500: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/hold-infosys-target-price-rs-1500-sharekhan-by-bnp-paribas/articleshow/99551778.cms,"Apr 17, 2023, 12:36 PM IST","Infosys, incorporated in the year 1981, is a Large Cap company (having a market cap of Rs 518007.32 Crore) operating in IT Software sector."
"Buy HDFC Bank, target price Rs 1840: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-hdfc-bank-target-price-rs-1840-jm-financial/articleshow/99550894.cms,"Apr 17, 2023, 12:09 PM IST",The brokerage expects some moderation in ROEs post the merger and await details on regulatory dispensation.
"Buy Zomato, target price Rs 70: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-zomato-target-price-rs-70-motilal-oswal-financial-services/articleshow/99550218.cms,"Apr 17, 2023, 11:43 AM IST","Zomato, incorporated in the year 2010, is a Small Cap company (having a market cap of Rs 45495.28 Crore) operating in Services sector."
"Sell Mazagon Dock Shipbuilders, target price Rs 600: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/sell-mazagon-dock-shipbuilders-target-price-rs-600-icici-securities/articleshow/99550027.cms,"Apr 17, 2023, 11:35 AM IST","Mazagon Dock Shipbuilders., incorporated in the year 1934, is a Small Cap company (having a market cap of Rs 14219.15 Crore) operating in Defence sector."
"Buy Bharat Dynamics, target price Rs 1175: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-bharat-dynamics-target-price-rs-1175-icici-securities/articleshow/99549509.cms,"Apr 17, 2023, 11:18 AM IST","Bharat Dynamics., incorporated in the year 1970, is a Mid Cap company (having a market cap of Rs 18070.61 Crore) operating in Defence sector."
"Buy Bharat Electronics, target price Rs 125: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-bharat-electronics-target-price-rs-125-icici-securities/articleshow/99549243.cms,"Apr 17, 2023, 11:10 AM IST","Bharat Electronics, incorporated in the year 1954, is a Large Cap company (having a market cap of Rs 73682.57 Crore) operating in Defence sector."
"Buy Tata Consultancy Services, target price Rs 3720 : ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-tata-consultancy-services-target-price-rs-3720-icici-direct/articleshow/99548944.cms,"Apr 17, 2023, 10:56 AM IST","Tata Consultancy Services, incorporated in the year 1995, is a Large Cap company (having a market cap of Rs 1132366.63 Crore) operating in IT Software sector."
"Buy Axis Bank, target price Rs 1100: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-axis-bank-target-price-rs-1100-icici-direct/articleshow/99548785.cms,"Apr 17, 2023, 10:51 AM IST","Strong liabilities franchise, adequate capitalisation and healthy provision buffer to aid business growth as well as earnings trajectory."
"Buy HDFC Bank, target price Rs 1970: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-hdfc-bank-target-price-rs-1970-icici-direct/articleshow/99548636.cms,"Apr 17, 2023, 10:46 AM IST","HDFC Bank, incorporated in the year 1994, is a banking company (having a market cap of Rs 929361.96 Crore)."
"Buy Infosys, target price Rs 1600: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-infosys-target-price-rs-1600-icici-direct/articleshow/99548453.cms,"Apr 17, 2023, 10:37 AM IST","Promoters held 15.11 per cent stake in the company as of 31-Dec-2022, while FIIs owned 36.29 per cent, DIIs 32.38 per cent."
"Buy Gujarat State Fertilizer & Chemicals, target price Rs 140: Prabhudas Lilladher",https://economictimes.indiatimes.com/markets/stocks/recos/buy-gujarat-state-fertilizer-amp-chemicals-target-price-rs-140-prabhudas-lilladher/articleshow/99548118.cms,"Apr 17, 2023, 10:23 AM IST","Promoters held 37.84 per cent stake in the company as of 31-Mar-2023, while FIIs owned 21.36 per cent, DIIs 1.62 per cent."
"Buy Tata Steel, target price Rs 108.4: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-tata-steel-target-price-rs-108-4-icici-direct/articleshow/99547933.cms,"Apr 17, 2023, 10:16 AM IST","Tata Steel, incorporated in the year 1907, is a Large Cap company (having a market cap of Rs 131402.12 Crore) operating in Metals - Ferrous sector."
"Buy Oil And Natural Gas Corporation, target price Rs 160.4: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-oil-and-natural-gas-corporation-target-price-rs-160-4-icici-direct/articleshow/99547806.cms,"Apr 17, 2023, 10:10 AM IST",Price sustaining above the recent supply line breakout area as buying demand emerged from the 50 days EMA signalling positive bias.
"Buy Housing Development Finance Corporation, target price Rs 2910: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-housing-development-finance-corporation-target-price-rs-2910-motilal-oswal-financial-services/articleshow/99547503.cms,"Apr 17, 2023, 09:59 AM IST","Promoters held 25.59 per cent stake in the company as of 31-Mar-2023, while FIIs owned 66.2 per cent, DIIs 22.35 per cent."
"Buy Polycab India, target price Rs 3223: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-polycab-india-target-price-rs-3223-motilal-oswal-financial-services/articleshow/99546646.cms,"Apr 17, 2023, 09:14 AM IST","Polycab India, incorporated in the year 1996, is a Mid Cap company (having a market cap of Rs 46173.29 Crore) operating in Consumer Durables sector."
"Buy ICICI Bank, target price Rs 940: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-icici-bank-target-price-rs-940-motilal-oswal-financial-services/articleshow/99546508.cms,"Apr 17, 2023, 09:06 AM IST","ICICI Bank, incorporated in the year 1994, is a banking company (having a market cap of Rs 627234.48 Crore)."
"Buy Jubilant Foodworks, target price Rs 600 Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-jubilant-foodworks-target-price-rs-600-sharekhan-by-bnp-paribas/articleshow/99456208.cms,"Apr 13, 2023, 12:16 PM IST","Jubilant Foodworks, incorporated in the year 1995, is a Large Cap company (having a market cap of Rs 28600.99 Crore) operating in Tourism & Hospitality sector."
"Buy Relaxo Footwears, target price Rs 930 : Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-relaxo-footwears-target-price-rs-930-sharekhan-by-bnp-paribas/articleshow/99456070.cms,"Apr 13, 2023, 12:11 PM IST","Promoters held 71.25 per cent stake in the company as of 31-Mar-2023, while FIIs owned 2.82 per cent, DIIs 7.96 per cent."
"Add Tata Consultancy Services, target price Rs 3610 : HDFC Securities",https://economictimes.indiatimes.com/markets/stocks/recos/add-tata-consultancy-services-target-price-rs-3610-hdfc-securities/articleshow/99455864.cms,"Apr 13, 2023, 12:04 PM IST",CEO transition timelines moving earlier as well as pent-up elements from deal deferrals can provide a positive catalyst for H2FY24E.
"Hold Gateway Distriparks, target price Rs 75: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/hold-gateway-distriparks-target-price-rs-75-icici-direct/articleshow/99455685.cms,"Apr 13, 2023, 11:57 AM IST","Gateway Distriparks, incorporated in the year 2005, is a Small Cap company (having a market cap of Rs 3202.72 Crore) operating in General sector."
"Hold Mahindra Logistics, target price Rs 500: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/hold-mahindra-logistics-target-price-rs-500-icici-direct/articleshow/99455550.cms,"Apr 13, 2023, 11:52 AM IST","Mahindra Logistics’ revenue is expected to grow 24% YoY to Rs 1349 crore, led by strong growth in auto segment and consolidation of numbers from Rivigo B2B division. EBITDA margins are expected to remain rangebound at 5% (due to negative impact from loss making Rivigo B2B acquisition)."
"Buy TCI Express, target price Rs 2150: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-tci-express-target-price-rs-2150-icici-direct/articleshow/99455372.cms,"Apr 13, 2023, 11:47 AM IST","TCI Express, incorporated in the year 2008, is a Mid Cap company (having a market cap of Rs 5746.75 Crore) operating in Logistics sector."
"Buy Transport Corporation of India, target price Rs 810 : ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-transport-corporation-of-india-target-price-rs-810-icici-direct/articleshow/99455264.cms,"Apr 13, 2023, 11:43 AM IST","Consolidated revenues are expected to grow 13% YoY, led by 5% growth in freight and 10% in seaways segment (peak utilisation reached six ships) while SCM is expected to grow 25% (rebound in auto, low base effect)."
"Buy Tata Consultancy Services, target price Rs 3650: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-tata-consultancy-services-target-price-rs-3650-sharekhan-by-bnp-paribas/articleshow/99454997.cms,"Apr 13, 2023, 11:34 AM IST","The brokerage believes near-term outperformance would be restricted for TCS owing to uncertain earnings outlook, CEO transition and global macro headwinds."
"Hold Container Corporation of India, target price Rs 700: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/hold-container-corporation-of-india-target-price-rs-700-icici-direct/articleshow/99454327.cms,"Apr 13, 2023, 11:13 AM IST","Container Corporation of India, incorporated in the year 1988, is a Large Cap company (having a market cap of Rs 36755.68 Crore) operating in Logistics sector."
"Buy Adani Ports & Special Economic Zone, target price Rs 800: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-adani-ports-amp-special-economic-zone-target-price-rs-800-icici-direct/articleshow/99453984.cms,"Apr 13, 2023, 11:02 AM IST","Promoters held 61.03 per cent stake in the company as of 31-Mar-2023, while FIIs owned 17.99 per cent, DIIs 12.97 per cent."
"Buy Sun Pharmaceutical Industries, target price Rs 1029.8 : ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-sun-pharmaceutical-industries-target-price-rs-1029-8-icici-direct/articleshow/99453648.cms,"Apr 13, 2023, 10:47 AM IST","Sun Pharmaceutical Industries, incorporated in the year 1993, is a Large Cap company (having a market cap of Rs 242476.79 Crore) operating in Pharmaceuticals sector."
"Buy Bajaj Finance, target price Rs 5887: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-bajaj-finance-target-price-rs-5887-icici-direct/articleshow/99453501.cms,"Apr 13, 2023, 10:41 AM IST","Bajaj Finance, incorporated in the year 1987, is a Large Cap company (having a market cap of Rs 354811.80 Crore) operating in NBFC sector."
"Buy Au Small Finance Bank, target price Rs 740: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-au-small-finance-bank-target-price-rs-740-motilal-oswal-financial-services/articleshow/99453337.cms,"Apr 13, 2023, 10:34 AM IST","The reappointment of MD & CEO removes a key overhang and the next milestone to look forward to would be the progress on the universal banking license, which the bank is now likely to apply for."
"Buy Tata Consultancy Services, target price Rs 3860: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-tata-consultancy-services-target-price-rs-3860-motilal-oswal-financial-services/articleshow/99453164.cms,"Apr 13, 2023, 10:27 AM IST","Tata Consultancy Services, incorporated in the year 1995, is a Large Cap company (having a market cap of Rs 1170622.01 Crore) operating in IT Software sector."
"Buy Escorts Kubota, target price Rs 2100: Prabhudas Lilladher",https://economictimes.indiatimes.com/markets/stocks/recos/buy-escorts-kubota-target-price-rs-2100-prabhudas-lilladher/articleshow/99452672.cms,"Apr 13, 2023, 10:08 AM IST","Escorts Kubota, incorporated in the year 1944, is a Mid Cap company (having a market cap of Rs 25808.24 Crore) operating in Auto sector."
"Buy State Bank of India, target price Rs 590: Prabhudas Lilladher",https://economictimes.indiatimes.com/markets/stocks/recos/buy-state-bank-of-india-target-price-rs-590-prabhudas-lilladher/articleshow/99452521.cms,"Apr 13, 2023, 10:01 AM IST","State Bank of India, incorporated in the year 1955, is a banking company (having a market cap of Rs 473629.14 Crore)."
"Buy Sundram Fasteners, target price Rs 1085: Axis Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-sundram-fasteners-target-price-rs-1085-axis-securities/articleshow/99452361.cms,"Apr 13, 2023, 09:54 AM IST","Sundram Fasteners, incorporated in the year 1962, is a Mid Cap company (having a market cap of Rs 21077.98 Crore) operating in Auto Ancillaries sector."
"Buy Balaji Amines, target price Rs 2746: Axis Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-balaji-amines-target-price-rs-2746-axis-securities/articleshow/99452188.cms,"Apr 13, 2023, 09:47 AM IST","Strong comeback of bullish, fastest retracement of recent down fall, huge rising volumes."
"Buy Laurus Labs, target price Rs 395: Axis Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-laurus-labs-target-price-rs-395-axis-securities/articleshow/99451932.cms,"Apr 13, 2023, 09:32 AM IST","Laurus Labs, incorporated in the year 2005, is a Mid Cap company (having a market cap of Rs 17403.81 Crore) operating in Pharmaceuticals sector."
"Buy CG Power and Industrial Solutions, target price Rs 335: Axis Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-cg-power-and-industrial-solutions-target-price-rs-335-axis-securities/articleshow/99451652.cms,"Apr 13, 2023, 09:15 AM IST","CG Power and Industrial Solutions, incorporated in the year 1937, is a Small Cap company (having a market cap of Rs 46003.78 Crore) operating in Electric/Electronics sector."
"Buy Bata India, target price Rs 1775: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-bata-india-target-price-rs-1775-sharekhan-by-bnp-paribas/articleshow/99427151.cms,"Apr 12, 2023, 12:00 PM IST","Promoters held 50.16 per cent stake in the company as of 31-Dec-2022, while FIIs owned 4.86 per cent, DIIs 31.51 per cent."
"Buy Trent, target price Rs 1550: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-trent-target-price-rs-1550-sharekhan-by-bnp-paribas/articleshow/99426979.cms,"Apr 12, 2023, 11:55 AM IST","Trent, incorporated in the year 1952, is a Large Cap company (having a market cap of Rs 48195.21 Crore) operating in Retail sector."
"Buy Aditya Birla Fashion and Retail, target price Rs 320: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-aditya-birla-fashion-and-retail-target-price-rs-320-sharekhan-by-bnp-paribas/articleshow/99426770.cms,"Apr 12, 2023, 11:49 AM IST","Aditya Birla Fashion and Retail, incorporated in the year 2007, is a Large Cap company (having a market cap of Rs 21076.28 Crore) operating in Retail sector."
"Buy PVR, target price Rs 1784: Anand Rathi",https://economictimes.indiatimes.com/markets/stocks/recos/buy-pvr-target-price-rs-1784-anand-rathi/articleshow/99426631.cms,"Apr 12, 2023, 11:43 AM IST","On the daily chart, there is solid base formation along with bullish regular divergence that is looking lucrative."
"Hold Torrent Power, target price Rs 500: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/hold-torrent-power-target-price-rs-500-jm-financial/articleshow/99426333.cms,"Apr 12, 2023, 11:34 AM IST",The brokerage expect net sales to increase by 7% sequentially on account of improvement in utilization levels of gas plants leading to higher generation.
"Hold Tata Power Company, target price Rs 220: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/hold-tata-power-company-target-price-rs-220-jm-financial/articleshow/99426169.cms,"Apr 12, 2023, 11:29 AM IST","Tata Power is expected to witness a decline in profitability on account of the Mundra power plant being barely operational during the quarter as well as softening of Indonesian coal prices, leading to lower realisation from coal mines."
"Hold JSW Energy, target price Rs 270: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/hold-jsw-energy-target-price-rs-270-jm-financial/articleshow/99425973.cms,"Apr 12, 2023, 11:22 AM IST","JSW Energy could witness a dip in earnings YoY as 4QFY22 had the benefit of higher merchant realisation led by the power crisis last year, which is not the case this year."
"Hold Coal India, target price Rs 240: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/hold-coal-india-target-price-rs-240-jm-financial/articleshow/99425713.cms,"Apr 12, 2023, 11:14 AM IST",CIL‘s earnings may be impacted in 4QFY23 due to the additional wage provision on account of settlement of wage revisions in Jan’23.
"Buy CESC, target price Rs 100: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-cesc-target-price-rs-100-jm-financial/articleshow/99425541.cms,"Apr 12, 2023, 11:09 AM IST","Promoters held 52.11 per cent stake in the company as of 31-Dec-2022, while FIIs owned 12.71 per cent, DIIs 21.99 per cent."
"Buy Power Grid Corporation of India, target price Rs 255: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-power-grid-corporation-of-india-target-price-rs-255-jm-financial/articleshow/99425146.cms,"Apr 12, 2023, 10:53 AM IST","The brokerage expects Power Grid to grow at 12% YoY with net sales at INR 119bn, and maintain EBITDA margin (88%)."
"Buy NTPC, target price Rs 205: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-ntpc-target-price-rs-205-jm-financial/articleshow/99425014.cms,"Apr 12, 2023, 10:48 AM IST","NTPC, incorporated in the year 1975, is a Large Cap company (having a market cap of Rs 171485.54 Crore) operating in Power sector."
"Buy Balrampur Chini Mills, target price Rs 480: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-balrampur-chini-mills-target-price-rs-480-jm-financial/articleshow/99424843.cms,"Apr 12, 2023, 10:41 AM IST",The brokerage believes the most efficient mills like Balrampur Chini will reap tremendous profits through intergrated operations in the medium term.
"Buy Clean Science & Technology, target price Rs 2255 JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-clean-science-amp-technology-target-price-rs-2255-jm-financial/articleshow/99424560.cms,"Apr 12, 2023, 10:32 AM IST","Clean has been generating ample free cash flow, which gives it the wherewithal for inorganic acquisitions to support earnings growth."
"Buy EPL, target price Rs 215: Motilal Oswal Financial Services",https://economictimes.indiatimes.com/markets/stocks/recos/buy-epl-target-price-rs-215-motilal-oswal-financial-services/articleshow/99424199.cms,"Apr 12, 2023, 10:15 AM IST","Promoters held 51.53 per cent stake in the company as of 31-Mar-2023, while FIIs owned 11.99 per cent, DIIs 16.35 per cent."
"Buy Indian Energy Exchange, target price Rs 169: Prabhudas Lilladher",https://economictimes.indiatimes.com/markets/stocks/recos/buy-indian-energy-exchange-target-price-rs-169-prabhudas-lilladher/articleshow/99423670.cms,"Apr 12, 2023, 09:51 AM IST","Promoters held 0 per cent stake in the company as of 31-Dec-2022, while FIIs owned 15.49 per cent, DIIs 21.73 per cent.ss at Rs 150 from entry point."
"Buy Hindustan Unilever, target price Rs 2574: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-hindustan-unilever-target-price-rs-2574-icici-direct/articleshow/99423551.cms,"Apr 12, 2023, 09:47 AM IST",Price rebounding after taking support at 50% retracement of recent up move suggest further upward momentum.
"Buy Tata Steel, target price Rs 108: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-tata-steel-target-price-rs-108-icici-direct/articleshow/99423435.cms,"Apr 12, 2023, 09:42 AM IST",Price moving above last three weeks range and sustaining above 20 day EMA signalingfurther upsides in coming sessions.
"Buy Laurus Labs, target price Rs 325: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-laurus-labs-target-price-rs-325-sharekhan-by-bnp-paribas/articleshow/99423271.cms,"Apr 12, 2023, 09:31 AM IST",Higher tops and higher bottoms along with a bullish crossover in its momentum indicator MACD.
"Buy Bajaj Auto, target price Rs 4350: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-bajaj-auto-target-price-rs-4350-sharekhan-by-bnp-paribas/articleshow/99422992.cms,"Apr 12, 2023, 09:14 AM IST",Symmetrical triangular pattern and it has reversedfrom the lower end of the range.
"Buy Dr. Reddy's Laboratories, target price Rs 4950: Sharekhan by BNP Paribas",https://economictimes.indiatimes.com/markets/stocks/recos/buy-dr-reddys-laboratories-target-price-rs-4950-sharekhan-by-bnp-paribas/articleshow/99422912.cms,"Apr 12, 2023, 09:10 AM IST","Dr. Reddy's Laboratories, incorporated in the year 1984, is a Large Cap company (having a market cap of Rs 79321.04 Crore) operating in Pharmaceuticals sector."
"Buy Prince Pipes & Fittings, target price Rs 720: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-prince-pipes-amp-fittings-target-price-rs-720-jm-financial/articleshow/99400295.cms,"Apr 11, 2023, 12:41 PM IST","Promoters held 62.94 per cent stake in the company as of 31-Dec-2022, while FIIs owned 4.41 per cent, DIIs 15.45 per cent."
"Buy Greenpanel Industries, target price Rs 420: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-greenpanel-industries-target-price-rs-420-jm-financial/articleshow/99400105.cms,"Apr 11, 2023, 12:35 PM IST","Greenpanel Industries, incorporated in the year 2017, is a Small Cap company (having a market cap of Rs 3433.57 Crore) operating in Building Materials sector."
"Hold Greenlam Industries, target price Rs 320: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/hold-greenlam-industries-target-price-rs-320-jm-financial/articleshow/99399963.cms,"Apr 11, 2023, 12:30 PM IST","Promoters held 51.22 per cent stake in the company as of 31-Dec-2022, while FIIs owned 1.44 per cent, DIIs 13.1 per cent."
"Buy Greenply Industries, target price Rs 220: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-greenply-industries-target-price-rs-220-jm-financial/articleshow/99399811.cms,"Apr 11, 2023, 12:25 PM IST","Greenply Industries, incorporated in the year 1990, is a Small Cap company (having a market cap of Rs 1744.79 Crore) operating in Building Materials sector"
"Buy Century Plyboards (India), target price Rs 670: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-century-plyboards-india-target-price-rs-670-jm-financial/articleshow/99399437.cms,"Apr 11, 2023, 12:13 PM IST","Century Plyboards (India), incorporated in the year 1982, is a Mid Cap company (having a market cap of Rs 10725.40 Crore) operating in Building Materials sector."
"Hold Cera Sanitaryware, target price Rs 6200: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/hold-cera-sanitaryware-target-price-rs-6200-jm-financial/articleshow/99399117.cms,"Apr 11, 2023, 12:04 PM IST","Cera Sanitaryware, incorporated in the year 1998, is a Mid Cap company (having a market cap of Rs 8220.88 Crore) operating in Building Materials sector."
"Buy Somany Ceramics, target price Rs 850: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-somany-ceramics-target-price-rs-850-jm-financial/articleshow/99398979.cms,"Apr 11, 2023, 11:59 AM IST","Somany Ceramics, incorporated in the year 1968, is a Small Cap company (having a market cap of Rs 2192.09 Crore) operating in Building Materials sector."
"Buy Kajaria Ceramics, target price Rs 1250: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-kajaria-ceramics-target-price-rs-1250-jm-financial/articleshow/99398273.cms,"Apr 11, 2023, 11:34 AM IST","Kajaria Ceramics, incorporated in the year 1985, is a Mid Cap company (having a market cap of Rs 17864.30 Crore) operating in Building Materials sector."
"Buy Sona BLW Precision Forgings, target price Rs 665: JM Financial",https://economictimes.indiatimes.com/markets/stocks/recos/buy-sona-blw-precision-forgings-target-price-rs-665-jm-financial/articleshow/99398031.cms,"Apr 11, 2023, 11:25 AM IST",Softening commodity prices are expected to support margins going ahead (LT guidance (ex-PLI) remains in the range of 25-27%).
"Buy Shalby, target price Rs 180: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-shalby-target-price-rs-180-icici-direct/articleshow/99397534.cms,"Apr 11, 2023, 11:08 AM IST","Promoters held 74.12 per cent stake in the company as of 31-Dec-2022, while FIIs owned 3.97 per cent, DIIs 0.06 per cent."
"Buy Narayana Hrudayalaya, target price Rs 870: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-narayana-hrudayalaya-target-price-rs-870-icici-direct/articleshow/99397197.cms,"Apr 11, 2023, 10:54 AM IST","Narayana Hrudayalaya, incorporated in the year 2000, is a Mid Cap company (having a market cap of Rs 15939.12 Crore) operating in Hospitals & Allied Services sector."
"Buy Apollo Hospitals Enterprises, target price Rs 5460: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-apollo-hospitals-enterprises-target-price-rs-5460-icici-direct/articleshow/99397001.cms,"Apr 11, 2023, 10:48 AM IST","Apollo Hospitals Enterprise, incorporated in the year 1979, is a Large Cap company (having a market cap of Rs 61227.10 Crore) operating in Hospitals & Allied Services sector."
"Buy Coal India, target price Rs 260: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-coal-india-target-price-rs-260-icici-direct/articleshow/99395731.cms,"Apr 11, 2023, 09:55 AM IST","Promoters held 66.13 per cent stake in the company as of 31-Dec-2022, while FIIs owned 7.86 per cent, DIIs 21.02 per cent."
"Buy InterGlobe Aviation, target price Rs 2415: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-interglobe-aviation-target-price-rs-2415-icici-securities/articleshow/99395483.cms,"Apr 11, 2023, 09:44 AM IST","IndiGo remains focused on growth (>15% ASK growth in FY24, doubling the fleet by 2030) and internationalisation(increase ASK mix to 30% over next two years from 23% in 9MFY23)."
"Buy Tech Mahindra, target price Rs 1117: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-tech-mahindra-target-price-rs-1117-icici-direct/articleshow/99395319.cms,"Apr 11, 2023, 09:34 AM IST","Tech Mahindra, incorporated in the year 1986, is a Large Cap company (having a market cap of Rs 108352.38 Crore) operating in IT Software sector."
"Buy Apollo Tyres, target price Rs 332.4: ICICI Direct",https://economictimes.indiatimes.com/markets/stocks/recos/buy-apollo-tyres-target-price-rs-332-4-icici-direct/articleshow/99395236.cms,"Apr 11, 2023, 09:30 AM IST","Apollo Tyres, incorporated in the year 1972, is a Mid Cap company (having a market cap of Rs 20853.54 Crore) operating in Tyres sector."
"Buy Lemon Tree Hotels, target price Rs 82: ICICI Securities",https://economictimes.indiatimes.com/markets/stocks/recos/buy-lemon-tree-hotels-target-price-rs-82-icici-securities/articleshow/99395076.cms,"Apr 11, 2023, 09:22 AM IST","Lemon Tree Hotels, incorporated in the year 1992, is a Mid Cap company (having a market cap of Rs 6064.65 Crore) operating in Tourism & Hospitality sector."
